200125 135038.850|CONFIG|Thread-2|setFileHandlers|Now logging to C:\Users\mihir\Documents\NetBeansProjects\RRUIL\logs directory.
200125 153348.042|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #13 TEAM141 @ site 1 -> SERVER0 @ site 1
200125 153348.042|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #13 TEAM141 @ site 1 -> SERVER0 @ site 1
200125 153348.182|INFO|Thread-51|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1630 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 153348.182|INFO|Thread-51|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1630, o#1630 ) recieveObject
200125 153348.182|INFO|Thread-51|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 153348.182|INFO|Thread-51|dumpPacket|    To: TEAM141 @ site 1
200125 153348.182|INFO|Thread-51|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 224 NEW 88 min 5323675ms from TEAM141 @ site 1 id Run--5074610257972181036 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 153348.182|INFO|Thread-51|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1630 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 153348.182|INFO|Thread-51|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1630, o#1630 ) handlePacket
200125 153348.182|INFO|Thread-51|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 153348.182|INFO|Thread-51|dumpPacket|    To: TEAM141 @ site 1
200125 153348.182|INFO|Thread-51|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 224 NEW 88 min 5323675ms from TEAM141 @ site 1 id Run--5074610257972181036 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 153406.028|INFO|Thread-52|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1636 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 153406.028|INFO|Thread-52|dumpPacket|Packet RUN_JUDGEMENT (Seq #1636, o#1636 ) recieveObject
200125 153406.028|INFO|Thread-52|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 153406.028|INFO|Thread-52|dumpPacket|    To: TEAM141 @ site 1
200125 153406.028|INFO|Thread-52|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--2016475423680687258 id JudgementRecord--3206048764062018183
200125 153406.028|INFO|Thread-52|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 224 JUDGED 88 min 5323675ms from TEAM141 @ site 1 id Run--5074610257972181036 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 153406.028|INFO|Thread-52|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200125 153406.028|INFO|Thread-52|info|handlePacket start Packet[RUN_JUDGEMENT] #1636 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 153406.028|INFO|Thread-52|dumpPacket|Packet RUN_JUDGEMENT (Seq #1636, o#1636 ) handlePacket
200125 153406.028|INFO|Thread-52|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 153406.028|INFO|Thread-52|dumpPacket|    To: TEAM141 @ site 1
200125 153406.028|INFO|Thread-52|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--2016475423680687258 id JudgementRecord--3206048764062018183
200125 153406.028|INFO|Thread-52|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 224 JUDGED 88 min 5323675ms from TEAM141 @ site 1 id Run--5074610257972181036 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 153406.028|INFO|Thread-52|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200125 153545.610|INFO|Thread-52|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 224 JUDGED 88 min 5323675ms from TEAM141 @ site 1 id Run--5074610257972181036 problem Food_Supply--1294810684602873389 lang Java-219397506908346364; runFiles=null
200125 153545.610|INFO|Thread-52|runChanged|Event not for me: sent to null but my ID is TEAM141 @ site 1
200125 153545.610|INFO|Thread-52|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #1636 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 154635.961|INFO|Thread-51|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1630 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 155726.022|INFO|Thread-53|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #2007 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 155726.022|INFO|Thread-53|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2007, o#2007 ) recieveObject
200125 155726.022|INFO|Thread-53|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 155726.022|INFO|Thread-53|dumpPacket|    To: SERVER0 @ site 0
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 21 ANSWERED from TEAM129 @ site 1 at 104 id=Clarification--1379931546146915415
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String It doesn't happen
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
200125 155726.022|INFO|Thread-53|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #2007 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 155726.022|INFO|Thread-53|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2007, o#2007 ) handlePacket
200125 155726.022|INFO|Thread-53|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 155726.022|INFO|Thread-53|dumpPacket|    To: SERVER0 @ site 0
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 21 ANSWERED from TEAM129 @ site 1 at 104 id=Clarification--1379931546146915415
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String It doesn't happen
200125 155726.022|INFO|Thread-53|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
200125 155736.434|INFO|Thread-53|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #2007 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 160402.167|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for Food Supply Java file: C:\Users\mihir\Documents\NetBeansProjects\RRUIL\src\food_supply.java
200125 160402.167|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #14 TEAM141 @ site 1 -> SERVER0 @ site 1
200125 160402.167|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #14 TEAM141 @ site 1 -> SERVER0 @ site 1
200125 160402.323|INFO|Thread-55|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2131 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160402.323|INFO|Thread-55|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2131, o#2131 ) recieveObject
200125 160402.323|INFO|Thread-55|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160402.323|INFO|Thread-55|dumpPacket|    To: TEAM141 @ site 1
200125 160402.323|INFO|Thread-55|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 295 NEW 118 min 7137852ms from TEAM141 @ site 1 id Run--437291956594606205 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 160402.323|INFO|Thread-55|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2131 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160402.323|INFO|Thread-55|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2131, o#2131 ) handlePacket
200125 160402.323|INFO|Thread-55|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160402.323|INFO|Thread-55|dumpPacket|    To: TEAM141 @ site 1
200125 160402.323|INFO|Thread-55|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 295 NEW 118 min 7137852ms from TEAM141 @ site 1 id Run--437291956594606205 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 160403.041|INFO|Thread-55|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2131 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160452.918|INFO|Thread-56|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #2157 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160452.918|INFO|Thread-56|dumpPacket|Packet RUN_JUDGEMENT (Seq #2157, o#2157 ) recieveObject
200125 160452.918|INFO|Thread-56|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160452.918|INFO|Thread-56|dumpPacket|    To: TEAM141 @ site 1
200125 160452.918|INFO|Thread-56|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--2016475423680687258 id JudgementRecord--868503647511837530
200125 160452.918|INFO|Thread-56|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 295 JUDGED 118 min 7137852ms from TEAM141 @ site 1 id Run--437291956594606205 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 160452.918|INFO|Thread-56|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200125 160452.918|INFO|Thread-56|info|handlePacket start Packet[RUN_JUDGEMENT] #2157 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160452.918|INFO|Thread-56|dumpPacket|Packet RUN_JUDGEMENT (Seq #2157, o#2157 ) handlePacket
200125 160452.918|INFO|Thread-56|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160452.918|INFO|Thread-56|dumpPacket|    To: TEAM141 @ site 1
200125 160452.918|INFO|Thread-56|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer--2016475423680687258 id JudgementRecord--868503647511837530
200125 160452.918|INFO|Thread-56|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 295 JUDGED 118 min 7137852ms from TEAM141 @ site 1 id Run--437291956594606205 problem Food_Supply--1294810684602873389 lang Java-219397506908346364
200125 160452.918|INFO|Thread-56|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
200125 160457.862|INFO|Thread-56|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 295 JUDGED 118 min 7137852ms from TEAM141 @ site 1 id Run--437291956594606205 problem Food_Supply--1294810684602873389 lang Java-219397506908346364; runFiles=null
200125 160457.862|INFO|Thread-56|runChanged|Event not for me: sent to null but my ID is TEAM141 @ site 1
200125 160457.862|INFO|Thread-56|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #2157 SERVER0 @ site 1 -> TEAM141 @ site 1
200125 160506.120|INFO|Thread-57|info| receiveObject(S) start got Packet[CLOCK_STOPPED] #2171 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 160506.120|INFO|Thread-57|dumpPacket|Packet CLOCK_STOPPED (Seq #2171, o#2171 ) recieveObject
200125 160506.120|INFO|Thread-57|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160506.120|INFO|Thread-57|dumpPacket|    To: SERVER0 @ site 0
200125 160506.120|INFO|Thread-57|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
200125 160506.120|INFO|Thread-57|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
200125 160506.120|INFO|Thread-57|info|handlePacket start Packet[CLOCK_STOPPED] #2171 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 160506.120|INFO|Thread-57|dumpPacket|Packet CLOCK_STOPPED (Seq #2171, o#2171 ) handlePacket
200125 160506.120|INFO|Thread-57|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (LAPTOP-MORBFQOT @ 192.168.1.42) (Contest Id: Default-5306661937380324558)
200125 160506.120|INFO|Thread-57|dumpPacket|    To: SERVER0 @ site 0
200125 160506.120|INFO|Thread-57|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
200125 160506.120|INFO|Thread-57|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
200125 160506.120|INFO|Thread-57|info|Clock for site 1 stopped by ADMINISTRATOR1 @ site 1 elapsed 2:00:01
200125 160506.120|INFO|Thread-57|info| receiveObject(S) end   got Packet[CLOCK_STOPPED] #2171 SERVER0 @ site 1 -> SERVER0 @ site 0
200125 172917.963|INFO|Thread-0|info|connectionDropped: shutting down TEAM141 @ site 1
